year,month,day,hour,minute,second,microsecond,latitude,longitude,magnitude,depth
2005,12,16,14,33,33,660000,-17.629,-176.724,5.2,20.0
2005,12,16,19,35,45,190000,-32.976,-179.166,5.3,10.9
2005,12,17,1,14,55,430000,84.141,-1.23,4.8,10.0
2005,12,17,10,41,15,350000,-14.726,167.874,5.2,39.3
2005,12,17,10,54,7,270000,-14.7,167.928,5.2,32.7
2005,12,18,4,23,10,10000,2.842,95.916,5.7,18.2
2005,12,18,4,29,16,10000,12.218,141.002,5.2,28.1
2005,12,18,5,10,13,920000,-20.775,-174.059,4.9,10.0
2005,12,18,9,9,53,560000,-21.917,-174.601,5.1,30.8
2005,12,18,17,22,33,880000,-22.966,-175.936,5.0,30.0
2005,12,19,1,34,16,610000,20.93,-108.894,4.8,10.0
2005,12,19,1,38,28,120000,4.205,-84.078,4.9,10.0
2005,12,19,3,3,48,540000,2.267,121.211,4.8,36.6
2005,12,19,6,0,48,590000,-32.908,-178.032,4.8,35.1
2005,12,19,9,54,28,600000,-30.184,-177.598,5.1,35.0
2005,12,19,11,12,13,820000,12.312,-89.527,4.8,33.6
2005,12,19,13,24,29,90000,5.765,61.005,5.0,10.0
2005,12,19,14,44,49,350000,3.218,-31.426,5.1,10.0
2005,12,19,14,56,52,690000,26.764,140.741,4.9,38.6
2005,12,19,15,53,1,920000,5.77,60.981,5.1,10.0
2005,12,19,16,4,46,300000,-15.16,-173.697,4.9,10.0
2005,12,19,16,42,46,550000,-30.143,-177.387,4.9,35.0
2005,12,20,5,51,12,560000,12.232,140.995,6.1,22.8
2005,12,20,8,25,48,60000,3.437,128.971,4.8,15.0
2005,12,20,9,15,13,880000,12.219,141.101,4.8,33.6
2005,12,20,11,48,38,730000,-17.702,-174.028,5.0,20.0
2005,12,20,16,5,40,650000,12.238,140.94,5.3,29.0
2005,12,20,16,34,50,570000,-1.911,-80.904,5.3,21.1
2005,12,20,22,44,31,620000,-45.297,97.22,4.8,10.0
2005,12,20,22,58,3,740000,37.92,143.311,5.0,28.0
2005,12,21,7,9,5,170000,-0.066,124.672,6.3,25.0
2005,12,21,8,31,57,270000,35.829,93.296,5.0,21.5
2005,12,21,14,32,38,910000,6.643,-82.755,6.0,7.0
2005,12,21,22,19,46,220000,-42.713,-74.058,5.2,25.8
2005,12,21,22,35,18,840000,-2.011,88.133,5.1,10.0
2005,12,22,4,28,23,590000,-54.496,-135.659,5.5,10.0
2005,12,22,6,39,26,200000,-54.26,-135.898,5.2,10.0
2005,12,22,12,20,2,940000,-54.719,-135.868,6.3,10.0
2005,12,23,2,47,30,190000,-55.046,-129.976,4.8,10.0
2005,12,23,5,25,0,580000,55.052,165.612,5.1,36.4
2005,12,23,18,3,58,950000,8.065,-38.042,5.1,10.0
2005,12,23,21,32,13,780000,12.928,146.418,5.1,31.8
2005,12,24,4,9,45,550000,-10.697,66.404,5.0,10.0
2005,12,25,0,4,47,480000,-16.272,177.867,4.8,11.7
2005,12,25,8,2,5,630000,34.621,73.237,5.2,10.0
2005,12,25,23,39,12,230000,-15.795,-172.69,4.9,10.0
2005,12,26,0,56,10,620000,-38.953,-73.188,5.1,29.8
2005,12,26,5,29,54,420000,12.177,141.179,4.8,35.0
2005,12,26,9,9,53,530000,31.616,-40.884,4.8,10.0
2005,12,26,13,48,1,750000,26.822,140.646,5.7,7.4
2005,12,26,23,15,50,0,32.1,49.2,5.0,18.0
2005,12,27,21,53,14,900000,28.123,56.068,4.8,14.2
2005,12,28,0,3,5,210000,53.374,-164.459,5.2,36.3
2005,12,28,22,4,29,990000,34.611,73.351,5.1,10.0
2005,12,29,5,18,35,750000,-6.007,151.643,5.2,35.1
2005,12,29,7,20,55,730000,25.01,96.197,5.1,12.0
2005,12,29,9,49,54,800000,-4.734,139.463,4.8,10.0
2005,12,30,14,19,20,880000,-10.651,66.378,4.8,10.0
2005,12,30,18,26,43,900000,7.529,-82.266,6.1,10.0
2005,12,30,21,14,52,420000,32.146,141.73,4.8,27.1
2005,12,31,4,39,36,850000,2.433,-30.74,4.8,10.0
2005,12,31,9,29,27,350000,-27.18,-176.434,5.2,35.0
2005,12,31,12,14,2,240000,-28.988,-71.519,5.0,25.0
2006,1,1,7,11,57,10000,31.394,140.131,5.6,10.0
2006,1,2,1,1,24,390000,12.361,144.31,5.7,35.2
2006,1,2,6,10,49,760000,-60.957,-21.606,7.4,13.0
2006,1,2,11,26,26,700000,-22.783,170.867,4.8,10.0
2006,1,2,11,42,18,500000,-60.991,-23.18,4.8,10.0
2006,1,2,21,33,18,180000,23.607,-44.851,5.1,10.0
2006,1,3,2,28,37,750000,3.65,93.53,4.8,28.3
2006,1,3,3,3,17,630000,-6.445,122.387,4.9,24.0
2006,1,3,10,53,4,800000,51.453,-168.124,5.3,10.0
2006,1,3,11,0,19,840000,-0.397,120.059,5.0,30.0
2006,1,3,12,26,0,700000,41.612,142.439,4.8,27.3
2006,1,3,16,0,26,90000,-5.745,-76.06,4.9,22.5
2006,1,3,22,15,6,0,9.889,-71.915,5.0,5.8
2006,1,4,1,5,8,770000,27.959,-112.143,5.2,10.0
2006,1,4,8,32,32,400000,28.164,-112.117,6.6,14.0
2006,1,4,9,17,54,800000,28.003,-112.468,4.9,10.0
2006,1,4,14,12,35,510000,2.985,127.562,4.9,18.1
2006,1,5,5,7,28,950000,21.922,-108.509,5.0,10.0
2006,1,5,8,40,45,760000,-56.552,-24.954,5.7,10.0
2006,1,5,17,31,38,0,-4.512,138.31,4.8,10.0
2006,1,5,22,51,15,890000,-36.399,-73.224,5.2,23.9
2006,1,6,3,39,58,550000,6.635,-82.337,6.1,7.4
2006,1,6,4,25,5,750000,12.235,95.2,5.4,25.1
2006,1,6,6,27,59,580000,6.956,-34.468,5.4,10.0
2006,1,7,2,23,43,590000,52.415,173.613,5.5,30.8
2006,1,7,3,32,49,520000,-9.615,158.769,4.9,12.4
2006,1,8,0,13,46,250000,-56.486,-24.793,4.8,35.0
2006,1,9,16,40,44,260000,37.05,-14.121,5.3,10.0
2006,1,9,20,59,38,340000,-6.099,29.743,5.3,25.6
2006,1,9,22,39,43,850000,-16.303,-173.301,4.9,15.0
2006,1,10,1,9,34,190000,37.057,-14.133,5.5,10.0
2006,1,11,0,46,42,450000,0.117,97.904,5.1,22.7
2006,1,11,7,34,58,370000,0.035,97.856,4.9,30.0
2006,1,11,10,2,32,560000,43.507,-127.266,5.6,10.0
2006,1,11,15,13,42,660000,76.209,6.342,4.8,10.0
2006,1,12,1,51,53,280000,53.394,-35.428,4.8,10.0
2006,1,12,9,34,58,810000,9.857,57.593,4.8,10.0
2006,1,12,21,6,26,220000,-19.105,167.722,4.8,10.0
2006,1,13,9,17,56,910000,-17.757,-173.216,5.4,10.0
2006,1,13,17,19,45,210000,-58.244,-139.745,4.9,10.0
2006,1,14,13,26,38,510000,72.14,-129.821,4.8,10.0
2006,1,15,6,49,41,640000,-54.043,6.977,5.1,10.0
2006,1,15,9,47,35,180000,-30.428,-177.529,4.8,11.5
2006,1,15,20,21,28,20000,-33.572,-178.672,4.8,37.7
2006,1,16,0,42,36,880000,-15.392,-173.421,5.2,10.0
2006,1,16,1,2,20,340000,31.045,-41.353,4.8,10.0
2006,1,18,0,23,49,210000,34.526,87.773,4.9,10.0
2006,1,18,14,25,27,590000,37.774,142.131,5.7,25.8
2006,1,18,23,43,6,280000,-36.411,-100.496,5.8,10.0
2006,1,19,1,25,50,440000,-18.819,-173.588,4.8,35.0
2006,1,19,18,43,15,280000,-17.391,167.893,4.9,10.0
2006,1,19,21,41,28,950000,-17.483,167.318,4.9,30.0
2006,1,20,1,38,33,400000,18.714,-107.163,5.1,38.2
2006,1,20,8,53,52,940000,31.066,-41.422,5.7,10.0
2006,1,20,17,51,51,990000,-22.399,173.967,5.7,10.0
2006,1,21,0,55,4,580000,8.264,-37.885,4.9,10.0
2006,1,21,8,46,59,290000,-25.723,-70.535,4.9,34.9
2006,1,21,9,34,50,840000,-8.285,122.253,4.8,28.9
2006,1,22,7,7,39,570000,24.062,122.285,4.9,36.3
2006,1,23,4,18,58,560000,24.014,122.335,4.8,36.8
2006,1,23,6,2,58,140000,-17.391,167.715,6.4,23.0
2006,1,23,13,52,25,290000,-55.943,-26.63,4.9,35.9
2006,1,23,20,50,44,980000,6.864,-77.793,6.2,14.0
2006,1,23,20,52,30,250000,6.847,-77.974,5.5,10.0
2006,1,23,23,46,12,600000,9.085,-70.044,4.8,0.1
2006,1,24,0,36,49,270000,25.83,142.633,5.3,33.2
2006,1,24,2,15,44,830000,6.909,-77.652,5.3,24.2
2006,1,24,4,27,8,360000,-54.16,-135.746,5.5,10.0
2006,1,24,4,47,42,170000,-28.554,-177.181,4.8,35.0
2006,1,24,7,49,24,290000,10.91,143.943,5.2,33.0
2006,1,24,19,22,35,590000,-60.436,-44.136,4.8,10.0
2006,1,24,23,38,46,670000,-14.387,-177.42,4.8,10.0
2006,1,25,1,10,48,280000,-17.312,167.566,5.1,35.0
2006,1,25,19,28,34,170000,-55.799,-26.819,4.8,10.0
2006,1,25,21,55,15,960000,-21.699,-174.625,4.9,10.0
2006,1,26,1,16,15,990000,-30.688,-177.791,5.6,10.0
2006,1,26,10,43,26,90000,-65.417,179.489,5.6,10.0
2006,1,26,14,27,54,60000,1.898,96.701,4.8,29.7
2006,1,26,15,18,48,390000,2.371,96.893,4.8,30.0
2006,1,27,8,10,51,290000,-7.181,128.891,4.8,30.0
2006,1,27,8,25,35,620000,13.253,50.703,4.9,10.0
2006,1,27,20,1,16,80000,-56.33,-30.86,4.8,10.0
2006,1,27,21,11,9,170000,-52.619,-49.626,4.8,10.0
2006,1,27,22,34,46,940000,-23.294,-177.389,5.0,35.0
2006,1,28,1,53,4,710000,-5.055,104.154,5.7,21.4
2006,1,28,17,31,40,640000,2.609,95.928,4.8,30.0
2006,1,28,23,21,58,670000,-30.382,-177.495,4.8,28.9
2006,1,29,17,49,14,160000,6.746,-77.699,5.2,17.6
2006,1,29,19,49,46,650000,71.475,-3.959,4.8,10.0
2006,1,30,2,10,31,800000,-31.919,-178.61,4.9,10.0
2006,1,30,4,35,19,760000,1.046,97.27,4.8,23.5
2006,1,30,21,24,18,170000,-49.775,117.636,5.3,10.0
2006,1,31,11,56,52,110000,-17.67,167.78,4.8,1.8
2006,1,31,16,40,50,520000,1.658,118.009,5.4,10.0
2006,1,31,18,29,1,390000,-50.019,161.238,4.9,10.0
2006,1,31,19,15,51,590000,2.703,96.073,5.9,20.0
2006,2,1,4,47,40,700000,33.864,91.163,4.8,10.0
2006,2,1,19,16,7,870000,-49.729,117.573,5.0,10.0
2006,2,2,0,5,57,90000,-48.378,31.645,4.8,10.0
2006,2,2,1,32,42,310000,-3.449,131.006,4.8,35.0
2006,2,2,12,2,10,390000,-17.153,-69.803,5.3,39.6
2006,2,2,13,34,47,910000,-24.0,-115.364,5.1,10.0
2006,2,2,21,49,0,850000,34.678,73.177,4.9,10.0
2006,2,3,4,37,36,360000,36.156,141.449,5.7,28.0
2006,2,3,4,39,27,470000,36.582,141.462,5.1,31.5
2006,2,3,5,41,39,100000,36.206,141.527,4.8,30.8
2006,2,3,6,10,6,50000,36.175,141.517,5.3,36.8
2006,2,3,15,11,59,820000,32.098,129.854,4.8,35.4
2006,2,3,20,34,10,980000,11.86,92.372,6.1,19.0
2006,2,4,9,17,4,90000,1.093,-90.46,5.9,10.0
2006,2,4,14,2,6,270000,43.488,146.708,4.8,34.3
2006,2,4,14,29,55,450000,59.125,-30.89,5.3,10.0
2006,2,4,15,35,50,160000,-30.293,-177.679,5.1,10.0
2006,2,4,23,1,41,60000,1.674,125.56,5.3,10.0
2006,2,5,8,17,1,373000,66.2968,-142.6856,5.4,9.2
2006,2,5,13,40,33,100000,10.902,91.83,4.8,28.8
2006,2,5,16,43,32,339000,66.3154,-142.5547,5.1,1.8
2006,2,5,18,26,23,280000,-29.953,-177.775,4.9,29.6
2006,2,6,3,4,3,790000,-6.05,150.013,5.6,34.9
2006,2,6,4,8,3,70000,42.653,43.525,5.3,17.0
2006,2,6,5,51,33,70000,56.188,164.198,5.7,24.9
2006,2,6,7,5,2,280000,2.224,96.446,5.1,27.0
2006,2,6,11,34,56,10000,-14.719,-177.413,5.3,10.0
2006,2,6,12,40,41,880000,2.384,95.98,4.8,30.0
2006,2,6,16,28,47,540000,-5.101,134.035,5.0,35.0
2006,2,6,18,50,44,440000,-9.88,28.56,4.9,10.0
2006,2,6,23,55,10,880000,1.607,97.101,5.2,26.7
2006,2,8,0,13,28,540000,7.803,125.197,4.8,35.0
2006,2,8,5,4,53,580000,-54.502,143.812,5.9,10.0
2006,2,8,6,39,39,590000,-53.874,140.786,5.1,10.0
2006,2,8,12,57,27,930000,34.793,73.276,4.8,10.0
2006,2,8,15,31,19,330000,55.427,110.792,4.8,10.0
2006,2,9,5,44,30,430000,-4.81,133.063,5.2,30.0
2006,2,9,11,29,13,300000,-57.211,-141.265,5.5,10.0
2006,2,10,4,14,22,200000,27.828,-90.21,5.3,5.0
2006,2,10,7,39,54,40000,1.063,97.225,4.9,30.0
2006,2,10,17,51,54,310000,-32.524,-71.394,5.2,32.8
2006,2,11,5,32,51,910000,34.337,73.746,4.8,10.0
2006,2,11,7,29,7,770000,9.973,56.833,5.0,10.0
2006,2,11,11,49,40,0,-32.415,-67.625,4.8,32.4
2006,2,11,21,49,16,540000,-25.426,-1.185,4.8,21.5
2006,2,13,3,23,35,610000,-62.21,-158.188,5.4,10.0
2006,2,13,9,32,8,640000,2.858,95.451,5.0,25.0
2006,2,13,10,46,5,10000,-6.346,104.801,5.1,31.5
2006,2,13,12,5,43,300000,2.415,96.249,5.1,26.7
2006,2,13,12,18,11,250000,2.41,96.249,4.8,30.0
2006,2,13,18,8,47,740000,59.506,-30.3,5.3,10.0
2006,2,14,0,21,41,540000,-49.336,121.476,5.2,10.0
2006,2,14,0,39,49,590000,84.253,0.408,5.4,10.0
2006,2,14,0,55,25,60000,27.382,88.388,5.3,30.0
2006,2,14,1,17,21,840000,-33.702,-178.867,4.9,35.0
2006,2,14,15,27,23,340000,20.821,146.18,6.3,40.0
2006,2,15,1,46,4,80000,-9.943,126.402,4.8,36.9
2006,2,16,4,14,8,670000,-9.611,159.778,4.8,23.9
2006,2,16,11,9,29,530000,-16.047,-172.887,4.8,24.5
2006,2,16,14,54,38,960000,-15.98,-173.02,5.8,10.0
2006,2,16,22,11,5,330000,44.267,148.976,4.8,38.1
2006,2,17,7,50,21,600000,-33.695,-179.445,4.8,10.0
2006,2,17,7,57,5,250000,-0.022,126.573,4.8,15.0
2006,2,17,13,24,2,30000,-1.48,-15.104,5.8,10.0
2006,2,17,15,12,23,30000,-31.623,-177.82,4.9,8.3
2006,2,18,14,59,4,950000,-6.545,-11.063,5.0,10.0
2006,2,18,15,53,34,570000,-16.797,167.207,5.9,22.0
2006,2,18,20,25,19,480000,-22.906,172.808,4.8,35.0
2006,2,19,18,55,14,330000,-33.099,-178.308,4.8,23.4
2006,2,20,2,44,38,180000,-32.304,-178.468,5.0,30.0
2006,2,20,6,56,9,690000,13.164,-87.561,5.5,10.0
2006,2,20,12,1,28,590000,-16.728,-177.425,4.8,10.0
2006,2,20,17,54,6,890000,-9.753,107.096,4.8,35.0
2006,2,20,18,27,29,960000,-32.646,-178.358,4.8,10.0
2006,2,20,18,52,4,950000,-2.71,68.092,4.9,10.0
2006,2,20,19,26,49,620000,-10.209,-13.368,5.2,10.0
2006,2,20,19,27,32,980000,-10.486,-13.13,5.1,10.0
2006,2,20,19,30,41,500000,28.191,54.806,4.8,15.0
2006,2,20,23,31,53,780000,1.928,126.531,5.0,26.1
2006,2,21,2,50,30,710000,-36.173,-179.734,4.8,35.0
2006,2,21,3,52,40,730000,-7.674,81.341,4.8,17.8
2006,2,21,4,44,8,740000,36.054,142.319,5.2,31.9
2006,2,21,15,10,18,110000,31.715,95.053,4.9,5.4
2006,2,21,19,6,12,300000,-10.287,121.284,4.9,25.0
2006,2,21,21,0,22,210000,-10.285,-75.446,5.1,13.7
2006,2,22,1,53,38,880000,-8.82,123.961,4.9,35.0
2006,2,22,22,19,7,800000,-21.324,33.583,7.0,11.0
2006,2,22,22,26,52,650000,-21.214,33.314,5.4,10.0
2006,2,22,22,29,2,860000,-21.33,33.495,4.9,10.0
2006,2,22,22,36,44,100000,-21.35,33.483,4.8,10.0
2006,2,22,23,26,38,860000,-21.438,33.236,4.8,10.0
2006,2,23,1,17,53,260000,-21.677,33.44,5.0,10.0
2006,2,23,1,23,42,200000,-21.371,33.525,5.7,10.0
2006,2,23,2,22,7,710000,-21.423,33.488,5.3,10.0
2006,2,23,3,33,35,510000,-50.286,112.253,4.8,10.0
2006,2,23,4,4,5,20000,-54.669,1.765,6.2,10.0
2006,2,23,13,6,22,0,-46.863,33.558,4.9,12.2
2006,2,23,15,52,10,720000,-5.366,131.592,4.9,20.0
2006,2,23,18,29,22,500000,49.433,158.444,4.8,17.9
2006,2,23,20,4,53,550000,26.912,91.705,5.8,10.0
2006,2,23,20,7,26,170000,26.863,91.632,5.2,10.0
2006,2,23,21,32,5,620000,-21.309,33.536,5.1,10.0
2006,2,24,0,34,1,270000,4.294,128.182,4.8,35.0
2006,2,24,1,55,50,400000,24.72,122.22,4.8,8.6
2006,2,24,19,44,15,630000,-22.916,-175.49,4.8,25.0
2006,2,24,21,14,57,370000,-44.665,-75.541,4.8,10.0
2006,2,24,23,24,40,40000,-21.222,33.646,4.8,10.0
2006,2,25,0,16,19,900000,-20.363,67.918,5.0,20.8
2006,2,25,17,57,38,780000,-20.07,169.026,4.8,33.8
2006,2,25,23,5,1,580000,-62.673,165.231,5.4,20.3
2006,2,26,0,51,41,390000,-12.469,-75.017,4.8,36.3
2006,2,26,2,13,50,400000,35.28,89.598,5.4,10.0
2006,2,26,3,10,23,780000,-42.625,-74.401,4.9,31.9
2006,2,26,4,18,42,110000,-15.283,-176.239,6.0,32.5
2006,2,26,13,39,56,220000,-8.672,105.983,4.9,34.4
2006,2,26,14,42,59,610000,-8.66,106.04,5.4,3.6
2006,2,26,21,32,49,260000,5.609,94.688,5.2,30.0
2006,2,28,0,32,37,160000,-22.708,-175.786,5.2,10.0
2006,2,28,0,42,4,920000,-21.214,33.227,4.9,10.0
2006,2,28,2,20,21,400000,-15.128,67.06,4.8,21.4
2006,2,28,2,45,16,60000,-35.444,54.243,5.1,10.0
2006,2,28,7,31,2,650000,28.12,56.865,6.0,18.0
2006,2,28,8,40,21,870000,27.996,56.851,4.9,19.2
2006,3,1,9,36,40,180000,35.286,89.541,5.1,5.6
2006,3,1,11,4,12,190000,13.459,120.515,5.8,22.3
2006,3,1,14,36,2,460000,2.667,95.898,5.0,20.3
2006,3,1,19,0,50,720000,-19.125,168.667,4.9,38.3
2006,3,1,22,6,6,880000,11.102,92.123,4.9,26.8
2006,3,2,7,47,56,740000,-15.493,-175.998,5.2,20.0
2006,3,2,17,15,45,810000,4.964,94.488,5.2,30.0
2006,3,2,19,3,23,0,-20.574,-173.248,4.9,25.0
2006,3,2,23,35,44,0,19.358,-63.787,5.6,24.8
2006,3,3,13,9,31,170000,19.06,-63.68,5.1,39.3
2006,3,3,23,36,27,980000,-55.695,-4.232,6.0,10.0
2006,3,4,0,40,22,430000,53.294,-164.208,4.8,29.8
2006,3,4,0,53,31,780000,1.133,-27.879,5.6,10.0
2006,3,4,8,11,37,30000,12.598,-89.356,5.7,27.8
2006,3,5,10,42,15,530000,64.911,-129.18,5.6,5.7
2006,3,5,15,11,4,920000,31.694,95.079,4.8,10.0
2006,3,5,17,12,52,70000,-15.608,-174.548,5.6,10.0
2006,3,5,20,46,59,130000,-4.55,101.445,4.8,30.0
2006,3,5,21,16,10,30000,-4.573,101.406,4.9,28.7
2006,3,6,3,11,24,760000,13.37,120.372,4.8,35.0
2006,3,6,18,13,8,430000,-40.103,78.486,6.2,10.0
2006,3,7,7,10,50,150000,-40.134,78.555,5.8,10.0
2006,3,7,18,20,46,110000,23.777,70.899,5.5,10.0
2006,3,8,6,33,38,240000,3.999,96.255,5.4,30.0
2006,3,8,6,35,48,710000,44.138,148.378,5.0,37.2
2006,3,8,10,49,44,480000,-21.406,-173.771,4.8,35.0
2006,3,8,10,59,51,850000,1.106,97.137,4.8,25.4
2006,3,8,18,36,45,790000,12.513,143.707,4.8,10.0
2006,3,8,19,7,5,970000,12.498,143.811,4.8,27.5
2006,3,9,9,59,53,20000,-59.542,-29.66,5.9,10.0
2006,3,9,14,48,54,910000,10.75,94.404,4.9,21.2
2006,3,9,14,57,9,390000,10.698,93.901,5.1,15.1
2006,3,9,15,0,40,840000,8.922,94.599,5.1,18.6
2006,3,9,15,3,12,610000,10.736,94.275,5.1,15.7
2006,3,9,15,12,2,630000,10.789,94.45,5.2,20.8
2006,3,9,15,19,15,530000,10.801,94.51,5.2,21.4
2006,3,9,15,27,11,260000,10.472,94.241,4.8,10.0
2006,3,9,15,46,51,630000,10.725,94.359,5.0,22.0
2006,3,9,16,42,31,770000,10.726,94.531,4.9,21.0
2006,3,9,17,8,51,940000,10.728,94.507,4.8,21.8
2006,3,9,17,9,11,440000,10.559,94.154,4.9,10.0
2006,3,9,17,46,54,440000,1.084,-28.179,4.8,10.0
2006,3,9,17,55,55,350000,0.791,-26.125,6.0,10.0
2006,3,9,18,21,51,560000,10.84,94.58,5.4,10.0
2006,3,9,18,26,27,320000,10.659,94.239,5.3,10.0
2006,3,9,19,15,26,660000,10.707,94.536,5.0,10.0
2006,3,9,19,15,43,700000,10.719,94.335,5.2,22.4
2006,3,9,19,25,1,850000,10.866,94.699,4.8,10.0
2006,3,9,19,50,46,300000,-65.016,-176.803,4.8,10.0
2006,3,9,20,25,46,140000,10.712,94.429,5.2,20.8
2006,3,9,21,18,55,470000,10.773,94.57,4.9,24.1
2006,3,9,21,37,0,950000,10.708,94.359,5.3,18.0
2006,3,9,22,30,46,630000,10.73,94.358,5.2,10.0
2006,3,9,22,32,27,960000,10.654,94.134,4.9,10.0
2006,3,9,23,0,22,130000,10.721,94.172,4.8,10.0
2006,3,10,1,13,41,390000,10.788,94.372,4.9,22.5
2006,3,10,4,5,42,660000,10.716,94.256,5.4,23.7
2006,3,10,4,34,5,900000,10.527,94.257,4.8,22.4
2006,3,10,4,43,33,640000,10.632,94.284,5.2,22.7
2006,3,10,5,6,9,400000,10.55,94.258,5.1,22.6
2006,3,10,7,50,14,380000,33.129,73.887,4.9,10.0
2006,3,10,9,31,40,70000,10.73,94.365,4.8,10.0
2006,3,10,10,12,18,630000,-60.419,-46.505,6.1,10.0
2006,3,10,12,3,58,220000,10.689,94.4,5.2,21.8
2006,3,10,15,8,22,690000,10.668,94.257,4.8,20.1
2006,3,10,16,30,47,160000,10.703,94.324,4.8,23.3
2006,3,10,19,38,39,760000,14.388,-94.209,4.9,34.1
2006,3,11,4,47,30,600000,10.672,94.276,4.8,22.3
2006,3,11,10,39,4,290000,10.62,94.214,5.0,25.2
2006,3,11,10,39,34,540000,10.964,94.402,4.8,26.9
2006,3,11,11,48,51,750000,10.641,94.23,5.0,24.9
2006,3,11,16,22,9,760000,2.574,95.896,4.8,21.7
2006,3,11,21,33,39,500000,28.155,56.831,4.9,15.0
2006,3,11,22,6,39,70000,40.079,142.364,5.0,3.3
2006,3,12,17,11,18,30000,-33.227,56.95,5.6,10.0
2006,3,12,17,33,47,10000,-29.102,-177.854,4.8,10.0
2006,3,13,4,15,33,930000,36.041,141.528,5.0,33.9
2006,3,14,4,15,9,940000,11.721,142.969,5.0,30.5
2006,3,14,5,29,5,540000,-17.825,-176.677,5.1,35.0
2006,3,14,6,57,33,860000,-3.595,127.214,6.7,30.1
2006,3,14,7,1,56,420000,-3.441,127.34,5.4,30.0
2006,3,14,7,5,36,660000,-3.359,127.278,5.1,30.0
2006,3,14,7,25,29,160000,-21.242,33.238,4.8,10.0
2006,3,14,7,26,55,900000,-3.396,127.54,4.8,30.0
2006,3,14,7,55,27,530000,-3.5,127.388,4.9,30.0
2006,3,14,13,11,18,90000,-16.853,166.935,4.8,40.0
2006,3,14,13,33,52,620000,-16.901,167.333,4.8,10.0
2006,3,14,19,41,55,360000,24.729,122.189,4.8,10.0
2006,3,14,20,20,17,780000,-17.911,-174.017,4.8,27.5
2006,3,14,23,31,42,320000,19.431,-108.969,5.4,10.0
2006,3,15,0,8,22,820000,-17.011,166.814,4.8,40.0
2006,3,15,2,1,26,930000,-3.472,131.185,5.0,22.6
2006,3,15,5,27,54,370000,-16.871,167.242,5.6,29.9
2006,3,15,7,30,40,910000,10.647,94.447,4.8,10.0
2006,3,15,8,8,37,240000,-20.522,-174.45,4.9,15.0
2006,3,15,9,40,56,410000,-0.881,67.583,4.8,10.0
2006,3,15,11,52,54,70000,-21.187,33.527,5.1,10.0
2006,3,15,14,19,48,0,-21.155,33.584,5.6,7.0
2006,3,16,5,43,9,700000,-7.366,106.72,5.0,20.3
2006,3,16,13,59,22,0,10.798,94.426,5.4,23.4
2006,3,17,7,29,7,300000,-21.479,33.305,4.8,10.0
2006,3,17,13,48,16,560000,-4.822,149.744,5.6,22.8
2006,3,17,14,21,35,40000,-5.119,123.107,5.6,0.9
2006,3,17,19,46,11,510000,-15.325,-175.732,5.6,10.0
2006,3,17,22,0,52,320000,-5.073,150.277,4.8,35.0
2006,3,18,5,11,13,200000,-23.196,-176.147,4.8,23.3
2006,3,19,2,49,0,740000,34.615,73.197,4.9,13.5
2006,3,19,4,36,27,160000,2.94,93.972,5.0,28.4
2006,3,19,4,36,52,930000,-13.425,172.392,5.9,10.0
2006,3,19,10,56,37,690000,-22.303,170.532,5.5,9.2
2006,3,19,12,54,56,540000,-16.729,-173.655,5.0,29.9
2006,3,19,16,23,42,870000,-21.718,33.555,4.8,12.0
2006,3,19,19,12,13,640000,10.676,94.298,4.9,10.0
2006,3,19,21,57,9,110000,10.718,94.35,5.0,10.0
2006,3,20,1,56,43,750000,-25.27,-176.686,4.8,35.0
2006,3,20,14,17,58,330000,-5.809,151.195,5.5,25.9
2006,3,20,14,35,1,660000,-5.873,151.236,5.2,24.1
2006,3,20,17,40,44,810000,34.756,73.747,5.2,12.0
2006,3,20,19,44,25,190000,36.623,5.328,5.2,10.0
2006,3,20,22,41,39,670000,34.789,73.798,4.8,10.0
2006,3,21,6,52,3,490000,29.345,68.428,5.1,10.0
2006,3,21,7,8,13,510000,29.294,68.46,4.8,10.0
2006,3,22,5,42,2,540000,40.744,-126.319,5.0,10.0
2006,3,22,7,51,37,790000,40.327,77.595,4.8,22.5
2006,3,22,10,8,49,280000,2.719,95.681,5.0,25.0
2006,3,22,11,26,18,780000,44.039,20.119,4.8,10.0
2006,3,22,11,35,13,50000,-21.344,33.258,5.2,10.0
2006,3,22,15,7,53,600000,-14.104,-14.389,4.8,10.0
2006,3,22,16,20,5,930000,-37.017,78.274,4.9,10.0
2006,3,22,17,32,1,350000,-32.374,-178.776,4.8,10.0
2006,3,23,6,14,41,510000,-21.244,33.456,4.8,10.0
2006,3,23,13,57,41,600000,-62.47,165.168,5.7,10.0
2006,3,24,12,27,5,380000,-3.245,143.144,6.1,12.0
2006,3,24,14,8,26,290000,-6.457,154.969,5.3,39.5
2006,3,24,17,46,49,780000,-16.885,174.504,6.0,10.0
2006,3,25,3,16,5,360000,41.749,-126.08,5.1,10.0
2006,3,25,5,51,51,410000,26.788,92.242,4.8,10.0
2006,3,25,7,28,57,650000,27.574,55.685,5.9,18.0
2006,3,25,8,56,21,680000,27.378,55.45,4.9,10.0
2006,3,25,9,55,12,380000,27.541,55.78,5.5,10.0
2006,3,25,10,0,36,600000,27.47,55.8,5.2,15.0
2006,3,25,10,22,55,500000,27.63,55.86,4.8,14.1
2006,3,25,11,2,57,0,27.54,55.81,5.0,15.0
